"Open","High","Low","Close","Volume","Adjusted","dates","ticker"
17.621429,18.030001,17.608572,17.700001,113964200,11.894387,"2009-04-28","AAPL"
17.835714,18.121429,17.690001,17.877142,114527700,12.013428,"2009-04-29","AAPL"
18.031429,18.142857,17.845715,17.975714,124622400,12.079669,"2009-04-30","AAPL"
17.971428,18.278572,17.971428,18.177143,99379000,12.21503,"2009-05-01","AAPL"
18.32,18.892857,18.24,18.867144,152339600,12.678709,"2009-05-04","AAPL"
18.821428,18.98,18.731428,18.95857,99563800,12.740148,"2009-05-05","AAPL"
19.047142,19.071428,18.602858,18.928572,118384700,12.719988,"2009-05-06","AAPL"
18.904285,18.912857,18.271429,18.437143,132944000,12.38975,"2009-05-07","AAPL"
18.434286,18.747143,18.037144,18.455715,116991000,12.402229,"2009-05-08","AAPL"
18.195715,18.70857,18.16,18.51,101164700,12.438706,"2009-05-11","AAPL"
18.508572,18.530001,17.607143,17.774286,152370400,11.944308,"2009-05-12","AAPL"
17.601429,17.717142,17.054285,17.07,148992900,11.471027,"2009-05-13","AAPL"
17.111429,17.647142,17.1,17.564285,111956600,11.803187,"2009-05-14","AAPL"
17.474285,17.802856,17.372858,17.488571,91891800,11.75231,"2009-05-15","AAPL"
17.675714,18.1,17.367144,18.092857,114710400,12.158388,"2009-05-18","AAPL"
18.117144,18.472857,17.962856,18.207144,93105600,12.235189,"2009-05-19","AAPL"
18.232857,18.45857,17.9,17.981428,97146000,12.083506,"2009-05-20","AAPL"
17.878571,18.111429,17.555714,17.74,101986500,11.921269,"2009-05-21","AAPL"
17.721428,17.74,17.392857,17.5,74499600,11.75999,"2009-05-22","AAPL"
17.822857,18.690001,17.792856,18.682858,159231800,12.55487,"2009-05-26","AAPL"
18.825714,19.282858,18.701429,19.007143,161605500,12.772787,"2009-05-27","AAPL"
19.064285,19.341429,18.861429,19.295713,121888200,12.966707,"2009-05-28","AAPL"
19.341429,19.414286,19.121429,19.401428,114133600,13.037748,"2009-05-29","AAPL"
19.495714,19.998571,19.428572,19.907143,113124900,13.377587,"2009-06-01","AAPL"
19.855715,20.191429,19.764286,19.927143,114055900,13.391028,"2009-06-02","AAPL"
20,20.158571,19.867144,20.135714,141299900,13.531185,"2009-06-03","AAPL"
20.018572,20.597143,20.005714,20.534286,137658500,13.799028,"2009-06-04","AAPL"
20.758572,20.914286,20.45857,20.667143,158179000,13.888308,"2009-06-05","AAPL"
20.545713,20.604286,19.918571,20.549999,232913100,13.809589,"2009-06-08","AAPL"
20.544285,20.651428,20.078571,20.388571,169241100,13.701108,"2009-06-09","AAPL"
20.325714,20.335714,19.757143,20.035715,172155900,13.463989,"2009-06-10","AAPL"
19.935715,20.222857,19.792856,19.992857,131205900,13.435186,"2009-06-11","AAPL"
19.83,19.871429,19.434286,19.567142,140771400,13.149105,"2009-06-12","AAPL"
19.43,19.561428,19.27,19.441429,134937600,13.064631,"2009-06-15","AAPL"
19.522858,19.781429,19.442858,19.478571,128701300,13.089587,"2009-06-16","AAPL"
19.524286,19.635714,19.218571,19.368572,142853200,13.015669,"2009-06-17","AAPL"
19.444286,19.714285,19.370001,19.411428,106920100,13.044468,"2009-06-18","AAPL"
19.724285,19.928572,19.557142,19.925714,180464200,13.390066,"2009-06-19","AAPL"
20.095715,20.222857,19.475714,19.624287,158728500,13.187508,"2009-06-22","AAPL"
19.485714,19.564285,18.982857,19.144285,176633100,12.864948,"2009-06-23","AAPL"
19.345715,19.642857,19.265715,19.459999,121381400,13.077106,"2009-06-24","AAPL"
19.392857,20.028572,19.315714,19.98,147361900,13.42655,"2009-06-25","AAPL"
19.969999,20.508572,19.962856,20.348572,109846100,13.674231,"2009-06-26","AAPL"
20.494286,20.564285,20.219999,20.281429,141904000,13.629106,"2009-06-29","AAPL"
20.368572,20.542856,20.257143,20.347143,108556000,13.673266,"2009-06-30","AAPL"
20.5,20.665714,20.360001,20.404285,103544700,13.711668,"2009-07-01","AAPL"
20.178572,20.404285,19.969999,20.002857,92619800,13.441909,"2009-07-02","AAPL"
19.814285,19.855715,19.464285,19.801428,124672100,13.306544,"2009-07-06","AAPL"
19.782858,19.954287,19.311428,19.342857,115399200,12.998389,"2009-07-07","AAPL"
19.417143,19.719999,19.202858,19.602858,143982300,13.173109,"2009-07-08","AAPL"
19.68,19.712856,19.418571,19.48,85756300,13.090545,"2009-07-09","AAPL"
19.477142,19.852858,19.474285,19.788572,111318900,13.297906,"2009-07-10","AAPL"
19.934286,20.334286,19.647142,20.334286,120875300,13.664628,"2009-07-13","AAPL"
20.290001,20.454287,20.165714,20.324286,86811900,13.657906,"2009-07-14","AAPL"
20.719999,21,20.617144,20.982857,121396800,14.100465,"2009-07-15","AAPL"
20.822857,21.145714,20.795713,21.074286,98392700,14.161907,"2009-07-16","AAPL"
21.297142,21.717142,21.232857,21.678572,150538500,14.567986,"2009-07-17","AAPL"
21.895714,22.148571,21.555714,21.844286,183881600,14.679347,"2009-07-20","AAPL"
21.898571,21.918571,21.392857,21.644285,218695400,14.544946,"2009-07-21","AAPL"
22.54143,22.675714,22.301428,22.391428,218526000,15.047028,"2009-07-22","AAPL"
22.375713,22.634285,22.222857,22.545713,131740700,15.150709,"2009-07-23","AAPL"
22.421429,22.857143,22.357143,22.855715,109590600,15.359027,"2009-07-24","AAPL"
22.881428,22.982857,22.465714,22.871429,108327800,15.369587,"2009-07-27","AAPL"
22.697144,22.871429,22.514286,22.857143,90888700,15.359985,"2009-07-28","AAPL"
22.700001,22.921429,22.607143,22.861429,95539500,15.362865,"2009-07-29","AAPL"
23.1,23.531429,23.071428,23.255714,117401200,15.627827,"2009-07-30","AAPL"
23.284286,23.571428,23.272858,23.341429,105634200,15.685423,"2009-07-31","AAPL"
23.601429,23.805714,23.552856,23.775715,98560000,15.977264,"2009-08-03","AAPL"
23.561428,23.652857,23.45857,23.65,98952700,15.892791,"2009-08-04","AAPL"
23.678572,23.912857,23.45857,23.587143,105795900,15.850544,"2009-08-05","AAPL"
23.654285,23.787144,23.298571,23.415714,85404200,15.735346,"2009-08-06","AAPL"
23.641428,23.799999,23.542856,23.644285,96838700,15.888947,"2009-08-07","AAPL"
23.665714,23.799999,23.379999,23.531429,75073600,15.813105,"2009-08-10","AAPL"
23.384285,23.482857,23.125713,23.261429,88835600,15.631666,"2009-08-11","AAPL"
23.221428,23.815714,23.20857,23.615715,111267800,15.869746,"2009-08-12","AAPL"
23.807142,24.095715,23.785715,24.059999,109995200,16.168304,"2009-08-13","AAPL"
23.991428,24.032858,23.647142,23.825714,76454000,16.010864,"2009-08-14","AAPL"
23.364286,23.370001,22.774286,22.798571,131095300,15.320626,"2009-08-17","AAPL"
23.09,23.462856,23.058571,23.428572,107788100,15.743986,"2009-08-18","AAPL"
23.25,23.614286,23.207144,23.514286,103317900,15.801585,"2009-08-19","AAPL"
23.568571,23.817142,23.515715,23.761429,85507800,15.967669,"2009-08-20","AAPL"
23.950001,24.195715,23.828571,24.174286,104018600,16.245102,"2009-08-21","AAPL"
24.302856,24.387142,24.038572,24.151428,101732400,16.229748,"2009-08-24","AAPL"
24.20857,24.42,24.161428,24.200001,81088700,16.262388,"2009-08-25","AAPL"
24.131428,24.221428,23.822857,23.915714,75999700,16.071344,"2009-08-26","AAPL"
24.107143,24.224285,23.547142,24.207144,112295400,16.267187,"2009-08-27","AAPL"
24.610001,24.641428,24.075714,24.292856,113425200,16.324785,"2009-08-28","AAPL"
24.022858,24.121429,23.785715,24.030001,77834400,16.148148,"2009-08-31","AAPL"
23.998571,24.285715,23.562857,23.614286,117257000,15.868785,"2009-09-01","AAPL"
23.517143,23.944286,23.444286,23.597143,91062300,15.857264,"2009-09-02","AAPL"
23.777143,23.871429,23.571428,23.792856,73488800,15.988784,"2009-09-03","AAPL"
23.897142,24.385714,23.870001,24.33,93657200,16.349743,"2009-09-04","AAPL"
24.711428,24.734285,24.571428,24.704287,78761900,16.601265,"2009-09-08","AAPL"
24.682858,24.924286,24.242857,24.448572,202771800,16.429424,"2009-09-09","AAPL"
24.58,24.75,24.401428,24.651428,122783500,16.565744,"2009-09-10","AAPL"
24.701429,24.74,24.41,24.594286,87240300,16.527342,"2009-09-11","AAPL"
24.404285,24.842857,24.321428,24.817142,80502800,16.677105,"2009-09-14","AAPL"
24.862858,25.092857,24.798571,25.022858,106617700,16.815346,"2009-09-15","AAPL"
25.427143,26.107143,25.411428,25.981428,188505800,17.459501,"2009-09-16","AAPL"
25.997143,26.684286,25.995714,26.364286,202643000,17.716787,"2009-09-17","AAPL"
26.547142,26.65,26.394285,26.431429,150395700,17.761902,"2009-09-18","AAPL"
26.327143,26.451429,25.945715,26.288572,109428900,17.665905,"2009-09-21","AAPL"
26.455715,26.482857,26.121429,26.354286,89188400,17.71006,"2009-09-22","AAPL"
26.485714,26.985714,26.432858,26.5,148390900,17.807987,"2009-09-23","AAPL"
26.742857,26.814285,26.110001,26.26,137720100,17.646708,"2009-09-24","AAPL"
26.001429,26.5,25.92,26.052856,111309800,17.507502,"2009-09-25","AAPL"
26.267143,26.668571,26.190001,26.592857,84361200,17.87038,"2009-09-28","AAPL"
26.675714,26.771429,26.33,26.482857,86346400,17.796463,"2009-09-29","AAPL"
26.59,26.635714,26.087143,26.478571,134896300,17.793587,"2009-09-30","AAPL"
26.478571,26.602858,25.814285,25.837143,131177900,17.362543,"2009-10-01","AAPL"
25.915714,26.562857,25.907143,26.414286,138327000,17.750385,"2009-10-02","AAPL"
26.6,26.694286,26.324286,26.574286,105783300,17.857901,"2009-10-05","AAPL"
26.82,27.144285,26.757143,27.144285,151271400,18.240942,"2009-10-06","AAPL"
27.108572,27.221428,27.004286,27.178572,116417000,18.263987,"2009-10-07","AAPL"
27.237143,27.35,26.984285,27.038572,109552800,18.169901,"2009-10-08","AAPL"
26.995714,27.242857,26.945715,27.209999,73318000,18.285103,"2009-10-09","AAPL"
27.288572,27.358572,27.091429,27.258572,72006200,18.317739,"2009-10-12","AAPL"
27.232857,27.309999,27.1,27.145714,87005100,18.241899,"2009-10-13","AAPL"
27.464285,27.474285,27.175714,27.327143,93877700,18.363821,"2009-10-14","AAPL"
27.09,27.274286,27.075714,27.222857,93389100,18.293741,"2009-10-15","AAPL"
27.049999,27.194286,26.834286,26.864286,107856700,18.052784,"2009-10-16","AAPL"
26.835714,27.142857,26.507143,27.122858,235557700,18.226543,"2009-10-19","AAPL"
28.657143,28.821428,28.264286,28.394285,285259800,19.08094,"2009-10-20","AAPL"
28.502857,29.815714,28.461428,29.274286,298431700,19.6723,"2009-10-21","AAPL"
29.242857,29.692858,28.93,29.314285,197848000,19.699186,"2009-10-22","AAPL"
29.385714,29.4,29.032858,29.134285,105196700,19.57822,"2009-10-23","AAPL"
29.095715,29.535715,28.585714,28.925714,121084600,19.438055,"2009-10-26","AAPL"
28.808571,28.972857,28.064285,28.195715,189137900,18.947504,"2009-10-27","AAPL"
28.244286,28.288572,27.299999,27.485714,204596700,18.470388,"2009-10-28","AAPL"
27.857143,28.115715,27.448572,28.049999,142567600,18.849583,"2009-10-29","AAPL"
28.008572,28.114286,26.881428,26.928572,179381300,18.095984,"2009-10-30","AAPL"
27.114286,27.554285,26.51,27.044285,169745800,18.173744,"2009-11-02","AAPL"
26.835714,27.074286,26.559999,26.964285,130635400,18.11998,"2009-11-03","AAPL"
27.247143,27.692858,27.175714,27.258572,121882600,18.317739,"2009-11-04","AAPL"
27.485714,27.857143,27.402857,27.718571,96200300,18.62686,"2009-11-05","AAPL"
27.501429,27.884285,27.485714,27.762857,73774400,18.656624,"2009-11-06","AAPL"
28.134285,28.842857,28.037144,28.780001,132213900,19.340145,"2009-11-09","AAPL"
28.717142,29.282858,28.715714,28.997143,100298800,19.486061,"2009-11-10","AAPL"
29.222857,29.285715,28.832857,29.035715,110967500,19.511984,"2009-11-11","AAPL"
29.02,29.267143,28.775715,28.855715,90932800,19.391026,"2009-11-12","AAPL"
28.981428,29.261429,28.867144,29.207144,85810200,19.627178,"2009-11-13","AAPL"
29.354286,29.714285,29.287144,29.518572,121301600,19.836464,"2009-11-16","AAPL"
29.440001,29.634285,29.285715,29.571428,99128400,19.871983,"2009-11-17","AAPL"
29.505714,29.571428,29.142857,29.422857,93580200,19.772139,"2009-11-18","AAPL"
29.23,29.23,28.542856,28.644285,135581600,19.24894,"2009-11-19","AAPL"
28.450001,28.627142,28.251429,28.559999,101666600,19.192299,"2009-11-20","AAPL"
29,29.428572,28.992857,29.411428,118724200,19.76446,"2009-11-23","AAPL"
29.332857,29.411428,28.985714,29.205715,79609600,19.626223,"2009-11-24","AAPL"
29.342857,29.378571,29.108572,29.17,71613500,19.602222,"2009-11-25","AAPL"
28.459999,28.994286,28.338572,28.655714,73814300,19.256622,"2009-11-27","AAPL"
28.73,28.811428,28.395714,28.558571,106214500,19.191339,"2009-11-30","AAPL"
28.891428,28.967142,28.118572,28.138571,116440800,18.9091,"2009-12-01","AAPL"
28.422857,28.774286,27.964285,28.032858,178815000,18.83806,"2009-12-02","AAPL"
28.202858,28.425714,28.038572,28.068571,112179900,18.862062,"2009-12-03","AAPL"
28.528572,28.554285,27.182858,27.617144,206721200,18.558701,"2009-12-04","AAPL"
27.617144,27.681429,26.954287,26.992857,178689700,18.139185,"2009-12-07","AAPL"
27.051428,27.478571,26.957144,27.124287,172599700,18.227499,"2009-12-08","AAPL"
27.325714,28.308571,27.187143,28.257143,171195500,18.988783,"2009-12-09","AAPL"
28.5,28.528572,28.017143,28.061428,122417400,18.857262,"2009-12-10","AAPL"
28.254286,28.285715,27.632856,27.809999,107443700,18.688299,"2009-12-11","AAPL"
27.91,28.204287,27.508572,28.139999,123947600,18.910061,"2009-12-14","AAPL"
27.975714,28.215714,27.610001,27.738571,104864900,18.640306,"2009-12-15","AAPL"
27.871429,28.071428,27.792856,27.861429,88246200,18.722862,"2009-12-16","AAPL"
27.751429,27.857143,27.285715,27.408571,97209700,18.418543,"2009-12-17","AAPL"
27.595715,27.928572,27.514286,27.918571,152192600,18.761261,"2009-12-18","AAPL"
28.007143,28.535715,27.952858,28.318571,152976600,19.03006,"2009-12-21","AAPL"
28.491428,28.692858,28.379999,28.622858,87378900,19.234541,"2009-12-22","AAPL"
28.742857,28.911428,28.687143,28.871429,86381400,19.401581,"2009-12-23","AAPL"
29.078571,29.907143,29.049999,29.862858,125222300,20.067825,"2009-12-24","AAPL"
30.245714,30.564285,29.944286,30.23,161141400,20.314537,"2009-12-28","AAPL"
30.375713,30.388571,29.818571,29.871429,111301400,20.073582,"2009-12-29","AAPL"
29.832857,30.285715,29.758572,30.234285,103021100,20.317423,"2009-12-30","AAPL"
30.447144,30.478571,30.08,30.104286,88102700,20.230061,"2009-12-31","AAPL"
30.49,30.642857,30.34,30.572857,123432400,20.544939,"2010-01-04","AAPL"
30.657143,30.798571,30.464285,30.625713,150476200,20.58046,"2010-01-05","AAPL"
30.625713,30.747143,30.107143,30.138571,138040000,20.253105,"2010-01-06","AAPL"
30.25,30.285715,29.864286,30.082857,119282800,20.215658,"2010-01-07","AAPL"
30.042856,30.285715,29.865715,30.282858,111902700,20.350058,"2010-01-08","AAPL"
30.4,30.428572,29.778572,30.015715,115557400,20.170542,"2010-01-11","AAPL"
29.884285,29.967142,29.488571,29.674286,148614900,19.941105,"2010-01-12","AAPL"
29.695715,30.132856,29.157143,30.092857,151473000,20.222383,"2010-01-13","AAPL"
30.015715,30.065714,29.860001,29.918571,108223500,20.105261,"2010-01-14","AAPL"
30.132856,30.228571,29.41,29.418571,148516900,19.76926,"2010-01-15","AAPL"
29.761429,30.741428,29.605715,30.719999,182501900,20.643824,"2010-01-19","AAPL"
30.701429,30.792856,29.928572,30.247143,153038200,20.326059,"2010-01-20","AAPL"
30.297142,30.472857,29.601429,29.724285,152038600,19.974697,"2010-01-21","AAPL"
29.540001,29.642857,28.165714,28.25,220441900,18.98398,"2010-01-22","AAPL"
28.93,29.242857,28.598572,29.01,266424900,19.494698,"2010-01-25","AAPL"
29.421429,30.530001,28.940001,29.42,466777500,19.77022,"2010-01-26","AAPL"
29.549999,30.082857,28.504286,29.697144,430642100,19.956459,"2010-01-27","AAPL"
29.275715,29.357143,28.385714,28.469999,293375600,19.131826,"2010-01-28","AAPL"
28.725714,28.885714,27.178572,27.437143,311488100,18.437742,"2010-01-29","AAPL"
27.481428,28,27.328571,27.818571,187469100,18.694067,"2010-02-01","AAPL"
27.987143,28.045713,27.625713,27.98,174585600,18.802544,"2010-02-02","AAPL"
27.881428,28.6,27.774286,28.461428,153832000,19.126057,"2010-02-03","AAPL"
28.104286,28.338572,27.367144,27.435715,189413000,18.436787,"2010-02-04","AAPL"
27.518572,28,27.264286,27.922857,212576700,18.764145,"2010-02-05","AAPL"
27.955715,28.268572,27.714285,27.731428,119567700,18.635506,"2010-02-08","AAPL"
28.059999,28.214285,27.821428,28.027143,158221700,18.834225,"2010-02-09","AAPL"
27.984285,28.085714,27.751429,27.874287,92590400,18.731501,"2010-02-10","AAPL"
27.84,28.535715,27.722857,28.381428,137586400,19.0723,"2010-02-11","AAPL"
28.301428,28.805714,27.928572,28.625713,163867200,19.236458,"2010-02-12","AAPL"
28.848572,29.098572,28.788572,29.057142,135934400,19.526381,"2010-02-16","AAPL"
29.17,29.187143,28.694286,28.935715,109099200,19.444782,"2010-02-17","AAPL"
28.804285,29.127142,28.702858,28.99,105706300,19.48126,"2010-02-18","AAPL"
28.837143,29.028572,28.73,28.809999,103867400,19.360302,"2010-02-19","AAPL"
28.905714,28.928572,28.455715,28.631428,97640900,19.240299,"2010-02-22","AAPL"
28.571428,28.761429,27.95857,28.151428,143773700,18.917742,"2010-02-23","AAPL"
28.318571,28.777143,28.262857,28.665714,115141600,19.263342,"2010-02-24","AAPL"
28.197144,28.98,28.127142,28.857143,166281500,19.391983,"2010-02-25","AAPL"
28.911428,29.309999,28.857143,29.231428,126865200,19.643499,"2010-02-26","AAPL"
29.392857,29.928572,29.35,29.855715,137523400,20.063025,"2010-03-01","AAPL"
29.99,30.118572,29.677143,29.835714,141636600,20.04958,"2010-03-02","AAPL"
29.848572,29.981428,29.705715,29.904285,93013200,20.095663,"2010-03-03","AAPL"
29.897142,30.131428,29.804285,30.101429,91510300,20.228144,"2010-03-04","AAPL"
30.705715,31.385714,30.661428,31.278572,224905100,21.019184,"2010-03-05","AAPL"
31.43,31.441429,31.178572,31.297142,107472400,21.031656,"2010-03-08","AAPL"
31.187143,32.142857,31.127142,31.860001,230064800,21.409897,"2010-03-09","AAPL"
31.975714,32.21143,31.885714,32.119999,149054500,21.58462,"2010-03-10","AAPL"
31.987143,32.214287,31.902857,32.214287,101425100,21.647985,"2010-03-11","AAPL"
32.48143,32.532856,32.25,32.371429,104080900,21.75358,"2010-03-12","AAPL"
32.197144,32.214287,31.464285,31.977142,123375700,21.488615,"2010-03-15","AAPL"
32.025715,32.139999,31.787144,32.064285,111727000,21.547176,"2010-03-16","AAPL"
32.128571,32.349998,31.895714,32.017143,112739200,21.515501,"2010-03-17","AAPL"
32.014286,32.142857,31.801428,32.092857,85527400,21.566387,"2010-03-18","AAPL"
32.112858,32.177143,31.604286,31.75,139861400,21.335979,"2010-03-19","AAPL"
31.495714,32.285713,31.450001,32.107143,114104900,21.575981,"2010-03-22","AAPL"
32.234287,32.682858,32.014286,32.622856,150607800,21.922543,"2010-03-23","AAPL"
32.52,32.885715,32.501427,32.767143,149445100,22.019497,"2010-03-24","AAPL"
32.988571,32.995716,32.32143,32.378571,135571100,21.758381,"2010-03-25","AAPL"
32.707142,33.135715,32.650002,32.985714,160218800,22.166378,"2010-03-26","AAPL"
33.285713,33.41,33.08857,33.19857,135186100,22.309422,"2010-03-29","AAPL"
33.799999,33.925713,33.464287,33.692856,131827500,22.641579,"2010-03-30","AAPL"
33.64143,33.80143,33.494286,33.57143,107664900,22.559982,"2010-03-31","AAPL"
33.915714,34.104286,33.25,33.709999,150786300,22.653099,"2010-04-01","AAPL"
33.568573,34.072857,33.53857,34.07,171126900,22.895018,"2010-04-05","AAPL"
34.028572,34.32,33.857143,34.220001,111754300,22.995823,"2010-04-06","AAPL"
34.221428,34.560001,34.094284,34.371429,157125500,23.09758,"2010-04-07","AAPL"
34.348572,34.505714,34.005714,34.278572,143247300,23.035179,"2010-04-08","AAPL"
34.490002,34.555714,34.351429,34.541428,83545700,23.211821,"2010-04-09","AAPL"
34.599998,34.724285,34.544285,34.612858,83256600,23.259821,"2010-04-12","AAPL"
34.55143,34.685715,34.444286,34.632858,76552700,23.27326,"2010-04-13","AAPL"
35.040001,35.115715,34.867142,35.098572,101019100,23.586216,"2010-04-14","AAPL"
35.111427,35.575714,35.072857,35.560001,94196200,23.896299,"2010-04-15","AAPL"
35.509998,35.877144,34.935715,35.342857,187636400,23.750383,"2010-04-16","AAPL"
35.290001,35.412857,34.53857,35.295715,141731100,23.718702,"2010-04-19","AAPL"
35.505714,35.607143,34.708572,34.941429,184581600,23.480618,"2010-04-20","AAPL"
36.971428,37.17857,36.532856,37.031429,245597800,24.885105,"2010-04-21","AAPL"
36.89143,38.107143,36.599998,38.067142,198356200,25.581097,"2010-04-22","AAPL"
38.284286,38.882858,38.142857,38.689999,199238900,25.999655,"2010-04-23","AAPL"
38.84,38.922855,38.312859,38.5,119767200,25.871977,"2010-04-26","AAPL"
38.181427,38.262856,37.217144,37.434284,177335900,25.155817,"2010-04-27","AAPL"
37.607143,37.714287,36.630001,37.371429,189600600,25.113581,"2010-04-28","AAPL"
37.574287,38.57143,37.43,38.377144,139710200,25.789421,"2010-04-29","AAPL"
38.472858,38.652859,37.285713,37.298573,135615900,25.064619,"2010-04-30","AAPL"
37.691429,38.26857,37.554287,38.049999,113585500,25.569574,"2010-05-03","AAPL"
37.555714,37.612858,36.67857,36.954285,180954900,24.833256,"2010-05-04","AAPL"
36.147144,36.877144,35.532856,36.57,220775800,24.57502,"2010-05-05","AAPL"
36.261429,36.892857,28.464285,35.17857,321465200,23.639975,"2010-05-06","AAPL"
34.815716,35.224285,32.172855,33.694286,419004600,22.642538,"2010-05-07","AAPL"
35.75,36.378571,35.504284,36.284286,246076600,24.383011,"2010-05-10","AAPL"
35.977142,37.127144,35.785713,36.645714,212226700,24.625898,"2010-05-11","AAPL"
37.034286,37.59,36.957142,37.441429,163594900,25.160612,"2010-05-12","AAPL"
37.602856,37.857143,36.628571,36.908573,149928100,24.802532,"2010-05-13","AAPL"
36.451427,36.639999,35.642857,36.259998,189840700,24.366697,"2010-05-14","AAPL"
36.385715,36.597141,35.387142,36.317142,190708700,24.405098,"2010-05-17","AAPL"
36.71143,36.935715,35.751427,36.05143,195669600,24.226538,"2010-05-18","AAPL"
35.642857,36.131428,34.978573,35.477142,256431700,23.840612,"2010-05-19","AAPL"
34.554287,34.835712,33.744286,33.965714,320728800,22.824944,"2010-05-20","AAPL"
33.259998,34.92857,33.049999,34.617142,305972800,23.262693,"2010-05-21","AAPL"
35.325714,35.842857,35.18,35.251427,188559700,23.68894,"2010-05-24","AAPL"
34.192856,35.251427,33.880001,35.031429,262001600,23.541098,"2010-05-25","AAPL"
35.725716,36.01857,34.82143,34.872856,212663500,23.434538,"2010-05-26","AAPL"
35.799999,36.27,35.587143,36.192856,166570600,24.321573,"2010-05-27","AAPL"
37.055714,37.057144,36.192856,36.697144,203903700,24.660456,"2010-05-28","AAPL"
37.098572,37.991428,36.994286,37.261429,219118200,25.039656,"2010-06-01","AAPL"
37.791428,37.828571,37.189999,37.707142,172137000,25.33918,"2010-06-02","AAPL"
37.882858,37.935715,37.201427,37.58857,162526700,25.259499,"2010-06-03","AAPL"
36.887142,37.414288,36.375713,36.565716,189576100,24.572134,"2010-06-04","AAPL"
36.898571,37.021427,35.792858,35.848572,221735500,24.090216,"2010-06-07","AAPL"
36.177143,36.257141,35.092857,35.618572,250192600,23.935652,"2010-06-08","AAPL"
35.924286,35.985714,34.64143,34.742859,213657500,23.347176,"2010-06-09","AAPL"
34.977142,35.854286,34.599998,35.787144,194089000,24.048941,"2010-06-10","AAPL"
35.46143,36.265713,35.33857,36.215714,136439800,24.336937,"2010-06-11","AAPL"
36.565716,37.021427,36.287144,36.325714,150740100,24.410858,"2010-06-14","AAPL"
36.52,37.121429,36.5,37.098572,146268500,24.930223,"2010-06-15","AAPL"
37.299999,38.25,37.232857,38.17857,195919500,25.655975,"2010-06-16","AAPL"
38.657143,38.985714,38.5,38.83857,218213800,26.099497,"2010-06-17","AAPL"
38.892857,39.285713,38.774284,39.152859,196155400,26.310696,"2010-06-18","AAPL"
39.669998,39.85857,38.389999,38.595715,194122600,25.936295,"2010-06-21","AAPL"
38.880001,39.424286,38.785713,39.121429,179315500,26.289581,"2010-06-22","AAPL"
39.225716,39.237144,38.271427,38.709999,192114300,26.013094,"2010-06-23","AAPL"
38.714287,39.028572,38.299999,38.42857,178569300,25.823971,"2010-06-24","AAPL"
38.580002,38.610001,37.972858,38.099998,137485600,25.603174,"2010-06-25","AAPL"
38.132858,38.535713,37.78857,38.328571,146237000,25.756779,"2010-06-28","AAPL"
37.73143,37.77,36.328571,36.595715,283336200,24.592295,"2010-06-29","AAPL"
36.672855,36.852856,35.715714,35.932858,184863000,24.146856,"2010-06-30","AAPL"
36.328571,36.400002,34.745716,35.497143,255724000,23.854055,"2010-07-01","AAPL"
35.784286,35.847141,34.742859,35.277142,173460700,23.706213,"2010-07-02","AAPL"
35.857143,36.114285,35.165714,35.51857,153808900,23.868458,"2010-07-06","AAPL"
35.784286,36.967144,35.67857,36.952858,163639000,24.832302,"2010-07-07","AAPL"
37.497143,37.557144,36.412857,36.869999,184536100,24.776615,"2010-07-08","AAPL"
36.69857,37.128571,36.451427,37.08857,108330600,24.9235,"2010-07-09","AAPL"
36.932858,37.407143,36.408573,36.755714,140719600,24.699812,"2010-07-12","AAPL"
36.617142,36.628571,35.204285,35.971428,297731000,24.172779,"2010-07-13","AAPL"
35.625713,36.542858,35.57143,36.104286,203011900,24.262056,"2010-07-14","AAPL"
35.46143,36.709999,35.328571,35.921429,206216500,24.139175,"2010-07-15","AAPL"
36.168571,36.424286,35.487144,35.700001,259964600,23.990379,"2010-07-16","AAPL"
35.697144,35.697144,34.228573,35.082859,256119500,23.575653,"2010-07-19","AAPL"
34.700001,36.128571,34.287144,35.984287,268737700,24.181419,"2010-07-20","AAPL"
37.869999,37.878571,36.285713,36.32,296417800,24.407017,"2010-07-21","AAPL"
36.811428,37.142857,36.472858,37.002857,161329700,24.865896,"2010-07-22","AAPL"
36.727142,37.197144,36.611427,37.134285,133347200,24.954214,"2010-07-23","AAPL"
37.142857,37.157143,36.815716,37.040001,105137900,24.890862,"2010-07-26","AAPL"
37.267143,37.828571,37.185715,37.725716,146192900,25.351658,"2010-07-27","AAPL"
37.667141,37.998573,37.17857,37.279999,129996300,25.052139,"2010-07-28","AAPL"
37.244286,37.521427,36.585712,36.872856,160951700,24.778536,"2010-07-29","AAPL"
36.555714,37.099998,36.414288,36.75,112052500,24.69598,"2010-07-30","AAPL"
37.205715,37.512856,37.08857,37.407143,107013900,25.137575,"2010-08-02","AAPL"
37.287144,37.60857,37.060001,37.418571,104413400,25.14526,"2010-08-03","AAPL"
37.548573,37.754284,37.187141,37.568573,105093800,25.246058,"2010-08-04","AAPL"
37.389999,37.597141,37.221428,37.385715,72274300,25.123177,"2010-08-05","AAPL"
37.111427,37.355713,36.804287,37.155716,111224400,24.968616,"2010-08-06","AAPL"
37.354286,37.450001,37.081429,37.392857,75782000,25.127975,"2010-08-09","AAPL"
37.121429,37.207142,36.792858,37.058571,112980000,24.903334,"2010-08-10","AAPL"
36.485714,36.527142,35.687141,35.741428,155013600,24.018219,"2010-08-11","AAPL"
35.241428,36.157143,35.16,35.970001,133730100,24.171816,"2010-08-12","AAPL"
